"","V1","V2"
"1","Carex_satsumensis|TAI|spm00005838","0.264611111548428"
"174","Carex_pseudocuraica|CH|spm00002605","90.3719412173807"
"175","Carex_chordorrhiza|BRC|spm00001925","90.3719412173807"
"176","Carex_foenea|BRC|spm00002000","90.3719412173807"
"177","Carex_praticola|COL|spm00001163","90.3719412173807"
"178","Carex_phaeocephala|NEV|spm00001193","90.3719412173807"
"179","Carex_davyi|CAL|spm00001459","90.3719412173807"
"180","Carex_argyrantha|MRY|spm00000734","90.3719412173807"
"181","Carex_integra|CAL|spm00000977","90.3719412173807"
"182","Carex_abrupta|CAL|spm00002224","90.3719412173807"
"183","Carex_mariposana|ARI|spm00001884","90.3719412173807"
"184","Carex_microptera|COL|spm00001880","90.3719412173807"
"185","Carex_ebenea|ARI|spm00001870","90.3719412173807"
"186","Carex_haydeniana|UTA|spm00002432","90.3719412173807"
"187","Carex_peucophila|MXC|spm00002576","90.3719412173807"
"188","Carex_multicostata|CAL|spm00001093","90.3719412173807"
"189","Carex_fracta|CAL|spm00000896","90.3719412173807"
"190","Carex_bohemica|FIN|spm00002276","90.3719412173807"
"191","Carex_adusta|ABT|spm00002072","90.3719412173807"
"192","Carex_athrostachya|CAL|spm00000727","90.3719412173807"
"193","Carex_leporinella|WAS|spm00001613","90.3719412173807"
"194","Carex_sychnocephala|ONT|spm00001900","90.3719412173807"
"195","Carex_petasata|UTA|spm00001192","90.3719412173807"
"196","Carex_xerantica|ONT|spm00001913","90.3719412173807"
"197","Carex_feta|CAL|spm00000893","90.3719412173807"
"198","Carex_leporina|WIS|spm00001780","90.3719412173807"
"199","Carex_cumulata|ILL|spm00000871","90.3719412173807"
"200","Carex_tribuloides_var_sangamonensis|MSI|spm00002714","90.3719412173807"
"201","Carex_projecta|MAN|spm00001176","90.3719412173807"
"202","Carex_bebbii|MAN|spm00000745","90.3719412173807"
"203","Carex_cristatella|KTY|spm00000800","90.3719412173807"
"204","Carex_tribuloides_var_tribuloides|SCA|spm00001323","90.3719412173807"
"205","Carex_crawfordii|ILL|spm00002161","90.3719412173807"
"206","Carex_opaca|OKL|spm00001133","90.3719412173807"
"207","Carex_bicknellii|INI|spm00000744","90.3719412173807"
"208","Carex_merrittfernaldii|MAN|spm00001051","90.3719412173807"
"209","Carex_muskingumensis|MIC|spm00001115","90.3719412173807"
"210","Carex_shinnersii|TEN|spm00001225","90.3719412173807"
"211","Carex_missouriensis|ILL|spm00001067","90.3719412173807"
"212","Carex_reniformis|GEO|spm00001187","90.3719412173807"
"213","Carex_brevior|BRC|spm00001823","90.3719412173807"
"214","Carex_molestiformis|ARK|spm00001073","90.3719412173807"
"215","Carex_molesta|DEL|spm00001070","90.3719412173807"
"216","Carex_hyalina|MSI|spm00000912","90.3719412173807"
"217","Carex_oronensis|MAI|spm00001898","90.3719412173807"
"218","Carex_tenera|MAN|spm00001750","90.3719412173807"
"219","Carex_echinodes|WIS|spm00002699","90.3719412173807"
"220","Carex_normalis|ALA|spm00001059","90.3719412173807"
"221","Carex_silicea|DEL|spm00001232","90.3719412173807"
"222","Carex_festucacea|TEX|spm00000892","90.3719412173807"
"223","Carex_tincta|MAI|spm00001342","90.3719412173807"
"224","Carex_tetrastachya|TEX|spm00001269","90.3719412173807"
"225","Carex_longii|ARK|spm00001001","90.3719412173807"
"226","Carex_vexans|FLA|spm00001366","90.3719412173807"
"227","Carex_alata|ALA|spm00000687","0.389635066254115"
"228","Carex_suberecta|ARK|spm00001559","0.805672394686222"
"229","Carex_albolutescens|OKL|spm00000694","90.3719412173807"
"230","Carex_waponahkikensis|MAI|spm00002632","90.3719412173807"
"231","Carex_scoparia|MAI|spm00001255","90.3719412173807"
"232","Carex_ozarkana|ARK|spm00002557","90.3719412173807"
"233","Carex_straminea|DEL|spm00001252","90.3719412173807"
"234","Carex_hormathodes|NSC|spm00002114","90.3719412173807"
"235","Carex_harfordii|CAL|spm00000965","1.33786499617422"
"236","Carex_preslii|ORE|spm00001174","1.33786499617422"
"237","Carex_subbracteata|CAL|spm00001955","1.33786499617422"
"238","Carex_gracilior|CAL|spm00001692","1.33786499617422"
"239","Carex_pachystachya|ASK|spm00001864","1.33786499617422"
"240","Carex_macloviana||spm00002163","1.33786499617422"
"241","Carex_subfusca|CAL|spm00001868","1.33786499617422"
"242","Carex_roraimensis||NCBI_Reznicek_3159","90.3719412173807"
"243","Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301","1.20330585069901"
"244","Carex_trachycarpa||spm00002713","1.20330585069901"
"245","Carex_kirkii||spm00004417","1.20330585069901"
"246","Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328","90.3719412173807"
"247","Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321","90.3719412173807"
"248","Carex_inversa|NZ|NCBI_AUTHOR_Gardner_286","90.3719412173807"
"249","Carex_resectans|NZN|spm00002618","90.3719412173807"
"250","Carex_maackii|JAP|spm00002491","0.287507819064518"
"251","Carex_bromoides|WIS|spm00002284","90.3719412173807"
"252","Carex_pachystylis|UZB|spm00003472","90.3719412173807"
"253","Carex_physodes|TZK|spm00005427","90.3719412173807"
"254","Carex_parvispica||spm00004427","0.497161074960831"
"255","Carex_subtilis||spm00004415","0.497161074960831"
"256","Carex_phleoides_ssp_phleoides|CLC|spm00005103","0.497161074960831"
"257","Carex_longifructus||spm00004426","0.603183023655507"
"258","Carex_drucei||spm00004418","0.603183023655507"
"259","Carex_erebus||spm00004424","0.0109661516792647"
"260","Carex_austrocompacta|TDC|spm00005930","0.0109661516792647"
"261","Carex_obtusifolia||spm00004428","0.0117803793587231"
"262","Carex_zotovii||spm00004411","0.0117803793587231"
"263","Carex_astricta||spm00004420","0.0117803793587231"
"264","Carex_imbecilla||spm00004419","0.0117803793587231"
"265","Carex_aucklandica||spm00004410","0.0117803793587231"
"266","Carex_horizontalis|NZS|spm00005106","0.0117803793587231"
"267","Carex_minor||spm00004412","0.0117803793587231"
"268","Carex_banksiana|NZ|spm00005085","0.0117803793587231"
"269","Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335","0.0117803793587231"
"270","Carex_egmontiana||spm00004416","0.0117803793587231"
"271","Carex_silvestris||spm00004421","0.0117803793587231"
"272","Carex_purpurata||spm00004431","0.0117803793587231"
"273","Carex_punicea|NZS|spm00005105","0.0117803793587231"
"274","Carex_hamlinii|NZS|NCBI_AUTHOR_Gardner_333","0.0117803793587231"
"275","Carex_umbricola||spm00005220","0.0117803793587231"
"276","Carex_erythrovaginata|NZ|spm00005096","0.0117803793587231"
"277","Carex_potens||spm00004430","0.0117803793587231"
"278","Carex_cyanea|NZ|spm00005097","0.0117803793587231"
"279","Carex_healyi|NZN|spm00005107","0.0117803793587231"
"280","Carex_strictissima|NZS|spm00004413","0.0117803793587231"
"281","Carex_subviridis||spm00004429","0.0117803793587231"
"282","Carex_crispa||spm00004422","90.3719412173807"
"283","Carex_edura|NZS|spm00002184","90.3719412173807"
"284","Carex_corynoidea|NZ|spm00005087","3.6461680505214"
"285","Carex_megalepis|NZ|spm00005089","3.6461680505214"
"286","Carex_perplexa||spm00004409","90.3719412173807"
"287","Carex_uncinata|NZN|spm00005112","90.3719412173807"
"288","Carex_willdenowii|KTY|spm00000624","2.46557107739031"
"289","Carex_jamesii|ALA|spm00000630","2.46557107739031"
"290","Carex_backii|BRC|spm00002007","90.3719412173807"
"291","Carex_saximontana|COL|spm00001727","90.3719412173807"
"292","Carex_latebracteata|ARK|spm00001383","90.3719412173807"
"293","Carex_longipes|EHM|spm00005772","0.172309659093459"
"294","Carex_ussuriensis|CHS|spm00000533","90.3719412173807"
"295","Carex_eburnea|MIC|spm00000842","90.3719412173807"
"296","Carex_alba|SPA|spm00000584","90.3719412173807"
"297","Carex_lenta|KOR|NCBI_Jung_2368","90.3719412173807"
"298","Carex_longicruris|EHM|spm00005770","90.3719412173807"
"299","Carex_brunnea|CHC|spm00007866","90.3719412173807"
"300","Carex_assiniboinensis|MAN|spm00000722","90.3719412173807"
"301","Carex_fusiformis|EHM|spm00005727","90.3719412173807"
"302","Carex_macrolepis|ITA|spm00000536","3.25116600313173"
"303","Carex_mucronata|ITA|spm00000534","3.25116600313173"
"304","Carex_meyeriana|MON|spm00008024","3.22604013945096"
"305","Carex_haydenii|WIS|spm00002433","0.354791355326415"
"306","Carex_aperta|BRC|spm00001842","0.354791355326415"
"307","Carex_stylosa|NFL|spm00001490","0.354791355326415"
"308","Carex_gaudichaudiana||NCBI_Ford_1659","90.3719412173807"
"309","Carex_jaluensis|KOR|NCBI_Jung_2361","90.3719412173807"
"310","Carex_ensifolia|CHQ|spm00005713","90.3719412173807"
"311","Carex_elata_ssp_elata|SPA|spm00003134","90.3719412173807"
"312","Carex_nigra_var_juncella|NOR|spm00003773","90.3719412173807"
"313","Carex_acuta|ITA|spm00003084","90.3719412173807"
"314","Carex_trinervis|SPA|spm00003778","90.3719412173807"
"315","Carex_nigra_ssp_intricata|SPA|spm00003775","90.3719412173807"
"316","Carex_orbicularis_ssp_orbicularis|NEP|spm00003063","90.3719412173807"
"317","Carex_kurdica|GRC|spm00003147","90.3719412173807"
"318","Carex_cespitosa_ssp_cespitosa|NOR|spm00003210","90.3719412173807"
"319","Carex_nigra_ssp_transcaucasica|TCS|spm00003281","90.3719412173807"
"320","Carex_nigra_ssp_nigra|GRB|NCBI_Dean_SM00019","90.3719412173807"
"321","Carex_reuteriana_ssp_mauritanica|SPA|spm00003162","90.3719412173807"
"322","Carex_reuteriana_ssp_reuteriana|SPA|spm00003202","90.3719412173807"
"323","Carex_buekii|CZE|spm00000558","90.3719412173807"
"324","Carex_eleusinoides|ASK|spm00001623","0.138554116238562"
"325","Carex_dacica|ICE|spm00003155","90.3719412173807"
"326","Carex_obnupta|CAL|spm00001105","90.3719412173807"
"327","Carex_lenticularis||NCBI_Dragon_1281","90.3719412173807"
"328","Carex_rufina||NCBI_Anderberg_80","90.3719412173807"
"329","Carex_aquatilis_var_dives||NCBI_Janeway_2155","90.3719412173807"
"330","Carex_aquatilis_var_minor||NCBI_Bennett_893","90.3719412173807"
"331","Carex_aquatilis_var_aquatilis|NFL|spm00001485","90.3719412173807"
"332","Carex_recta||NCBI_Dean_SM00017","90.3719412173807"
"333","Carex_subspathacea||NCBI_Reznicek_3165","90.3719412173807"
"334","Carex_paleacea|MAI|spm00001127","90.3719412173807"
"335","Carex_salina|QUE|spm00001953","90.3719412173807"
"336","Carex_lyngbyei|ORE|spm00001085","90.3719412173807"
"337","Carex_ramenskii|ASK|spm00001439","90.3719412173807"
"338","Carex_angustata|CAL|spm00000713","90.3719412173807"
"339","Carex_scopulorum_var_prionophylla|WAS|spm00004556","90.3719412173807"
"340","Carex_nudata|CAL|spm00001440","90.3719412173807"
"341","Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584","90.3719412173807"
"342","Carex_shimidzensis|JAP|NCBI_AUTHOR_Senni_591","90.3719412173807"
"343","Carex_emoryi|DEL|spm00000885","90.3719412173807"
"344","Carex_interrupta|ORE|spm00001666","90.3719412173807"
"345","Carex_stricta|TEX|spm00001296","90.3719412173807"
"346","Carex_scopulorum_var_bracteosa|YUK|spm00006477","90.3719412173807"
"347","Carex_bigelowii_ssp_bigelowii|QUE|spm00006479","90.3719412173807"
"348","Carex_bigelowii_ssp_lugens|ASK|spm00000742","90.3719412173807"
"349","Carex_randalpina|AUT|spm00003098","90.3719412173807"
"350","Carex_podocarpa|BRC|spm00001932","90.3719412173807"
"351","Carex_curvicollis|JAP|spm00006868","90.3719412173807"
"352","Carex_augustinowiczii|SAK|spm00007995","90.3719412173807"
"353","Carex_thunbergii||NCBI_Semsrott_3381","0.503322212785212"
"354","Carex_appendiculata|KHA|spm00006476","0.503322212785212"
"355","Carex_torta||NCBI_Dragon_1288","90.3719412173807"
"356","Carex_mitchelliana|ALA|spm00001101","90.3719412173807"
"357","Carex_gynandra|DEL|spm00000964","90.3719412173807"
"358","Carex_crinita_var_crinita|MAI|spm00000801","90.3719412173807"
"359","Carex_typhina|LOU|spm00001330","90.3719412173807"
"360","Carex_squarrosa|ARK|spm00001281","90.3719412173807"
"361","Carex_nebraskensis||NCBI_Janeway_2159","90.3719412173807"
"362","Carex_pluriflora|ASK|spm00001956","90.3719412173807"
"363","Carex_rariflora|YUK|spm00001999","90.3719412173807"
"364","Carex_limosa|ASK|spm00001035","90.3719412173807"
"365","Carex_magellanica_ssp_magellanica|CLS|spm00003206","90.3719412173807"
"366","Carex_magellanica_ssp_irrigua|ASK|spm00001637","90.3719412173807"
"367","Carex_spectabilis|BRC|spm00001979","90.3719412173807"
"368","Carex_microchaeta|YUK|spm00001946","90.3719412173807"
"369","Carex_cinerascens|CHM|spm00004514","3.91071682373639"
"370","Carex_macrochaeta|ORE|spm00001671","3.08155275814873"
"371","Carex_mertensii|ASK|spm00001056","3.08155275814873"
"372","Carex_pichinchensis|ECU|spm00000538","90.3719412173807"
"373","Carex_donnellsmithii||NCBI_Ton_3535","90.3719412173807"
"374","Carex_scabriuscula|CAL|spm00001246","90.3719412173807"
"375","Carex_curatorum||spm00002016","90.3719412173807"
"376","Carex_scirpoidea_ssp_scirpoidea|ASK|spm00001248","90.3719412173807"
"377","Carex_hirtifolia|QUE|spm00001475","90.3719412173807"
"378","Carex_debilis|OKL|spm00000863","90.3719412173807"
"379","Carex_hirtissima|CAL|spm00001694","90.3719412173807"
"380","Carex_gynodynama|CAL|spm00001688","90.3719412173807"
"381","Carex_mendocinensis|ORE|spm00001673","90.3719412173807"
"382","Carex_castanea|NFL|spm00001479","90.3719412173807"
"383","Carex_arctata|WIS|spm00000731","90.3719412173807"
"384","Carex_misera|TEN|spm00001764","90.3719412173807"
"385","Carex_swanii|ARK|spm00001304","90.3719412173807"
"386","Carex_caroliniana|ALA|spm00000815","90.3719412173807"
"387","Carex_hirsutella|DEL|spm00000935","90.3719412173807"
"388","Carex_bushii|DEL|spm00000777","90.3719412173807"
"389","Carex_aestivalis|PEN|spm00000681","90.3719412173807"
"390","Carex_formosa|ILL|spm00001732","90.3719412173807"
"391","Carex_gracillima|ALA|spm00000922","90.3719412173807"
"392","Carex_planiculmis|KOR|NCBI_Jung_2377","90.3719412173807"
"393","Carex_torreyi|COL|spm00001708","90.3719412173807"
"394","Carex_pallescens|BRC|spm00002008","0.0808380415232082"
"395","Carex_scabrata|QUE|NCBI_Waterway_3706","90.3719412173807"
"396","Carex_grallatoria_ssp_heteroclita|JAP|spm00006653","90.3719412173807"
"397","Carex_grallatoria_ssp_grallatoria|JAP|spm00006651","90.3719412173807"
"398","Carex_secalina|HUN|spm00004542","90.3719412173807"
"399","Carex_hordeistichos|SPA|spm00000579","90.3719412173807"
"400","Carex_nemostachys|CHS|spm00000088","90.3719412173807"
"401","Carex_ischnostachya|CHS|spm00000062","90.3719412173807"
"402","Carex_brownii|JAP|NCBI_Waterway_3655","90.3719412173807"
"403","Carex_acutiformis|TVL|spm00002122","90.3719412173807"
"404","Carex_mollicula|JAP|NCBI_Waterway_3667","90.3719412173807"
"405","Carex_dispalata|JAP|NCBI_Waterway_3652","90.3719412173807"
"406","Carex_alopecuroides|KOR|spm00000321","2.00860812065656"
"407","Carex_doniana|CHS|spm00000047","2.00860812065656"
"408","Carex_arnellii|SWE|spm00003783","0.481072810342568"
"409","Carex_sprengelii|NBR|spm00001766","0.481072810342568"
"410","Carex_parviflora|FRA_|spm00008036","90.3719412173807"
"411","Carex_caucasica|NCS|spm00008001","90.3719412173807"
"412","Carex_infuscata|WHM|spm00008013","90.3719412173807"
"413","Carex_bella|COL|spm00001721","90.3719412173807"
"414","Carex_melanocephala|ALT|spm00008022","0.80091404468684"
"415","Carex_aterrima_ssp_aterrima|CZE|spm00007989","0.80091404468684"
"416","Carex_aterrima_ssp_medwedewii|TCS|spm00003468","0.80091404468684"
"417","Carex_norvegica|ORE|spm00001616","3.29157201465654"
"418","Carex_media|NBR|spm00001772","3.29157201465654"
"419","Carex_atratiformis|ABT|spm00001751","3.29157201465654"
"420","Carex_atrata|AUT|spm00007990","3.29157201465654"
"421","Carex_albonigra|ASK|spm00001621","3.29157201465654"
"422","Carex_obscura|CHT|spm00003376","3.29157201465654"
"423","Carex_gracilenta|CHC|spm00005733","3.29157201465654"
"424","Carex_gmelinii|ASK|spm00001629","3.29157201465654"
"425","Carex_melanantha|KGZ|spm00008019","3.29157201465654"
"426","Carex_orestera|CAL|spm00008033","3.29157201465654"
"427","Carex_raynoldsii|CAL|spm00001184","3.29157201465654"
