"","V1","V2","V3","V4","V5"
"1","Carex_satsumensis|TAI|spm00005838","0.238923600278992","0.0279870219411765","0.210936578337816","0.264611111548428"
"29","Carex_alatauensis|AFG|spm00003401","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"30","Carex_simpliciuscula|CHT|spm00003402","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"31","Carex_clavispica|EHM|spm00005903","0.238923600278992","0.0279870219411765","0.210936578337816","0.335504185180593"
"32","Carex_capensis|CPP|spm00003263","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"33","Carex_burkei|CPP|spm00007785","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"34","Carex_killickii|NAT|spm00007793","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"35","Carex_pseudorufa|NAT|spm00003204","0.238923600278992","0.0279870219411765","0.210936578337816","0.44803486192555"
"36","Carex_parvirufa|NAT|spm00003224","0.238923600278992","0.0279870219411765","0.210936578337816","0.248622779885776"
"37","Carex_badilloi|NAT|spm00003223","0.238923600278992","0.0279870219411765","0.210936578337816","0.248622779885776"
"38","Carex_ludwigii|NAT|spm00003207","0.238923600278992","0.0279870219411765","0.210936578337816","0.248622779885776"
"39","Carex_perdensa|NAT|spm00003218","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"40","Carex_spartea|NAT|spm00007814","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"41","Carex_uhligii|NAT|spm00003194","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"42","Carex_schimperiana|NAT|spm00007800","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"43","Carex_schweickerdtii|NAT|spm00007770","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"44","Carex_lancea|CPP|spm00003764","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"45","Carex_multispiculata|NAT|spm00003765","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"46","Carex_distachya|SPA|spm00000588","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"47","Carex_peregrina|MDR|spm00000564","0.238923600278992","0.0279870219411765","0.210936578337816","0.0553415967659894"
"48","Carex_pulicaris|GRB|spm00005180","0.238923600278992","0.0279870219411765","0.210936578337816","0.828111709197019"
"49","Carex_phyllostachys|TUR|spm00005164","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"50","Carex_oedipostyla|SPA|spm00000587","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"51","Carex_curvula_ssp_curvula|SPA|spm00003091","0.238923600278992","0.0279870219411765","0.210936578337816","90.3719412173807"
"52","Carex_baldensis|SWI|spm00005242","0.238923600278992","0.0279870219411765","0.210936578337816","1.92791371825262"
"53","Carex_gibba|CHH|spm00005244","0.238923600278992","0.0279870219411765","0.210936578337816","0.401768284100901"
"54","Carex_foetida|SWI|spm00000565","0.61620072818182","0.142512582352941","0.473688145828879","1.76216055686338"
"55","Carex_elongata|RUC|spm00005949","0.61620072818182","0.142512582352941","0.473688145828879","0.20169851136928"
"56","Carex_interior|MIC|spm00000972","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"57","Carex_atlantica_ssp_atlantica|FLA|spm00000718","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"58","Carex_atlantica_ssp_capillacea|PEN|spm00005432","0.61620072818182","0.142512582352941","0.473688145828879","0.546384961011764"
"59","Carex_omiana|JAP|NCBI_Waterway_3651","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"60","Carex_echinata_ssp_echinata|ASK|spm00001633","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"61","Carex_exilis|DEL|spm00000887","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"62","Carex_seorsa|DEL|spm00001242","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"63","Carex_laeviculmis|CAL|spm00001397","0.61620072818182","0.142512582352941","0.473688145828879","0.627540003713775"
"64","Carex_canescens_ssp_canescens|FIN|spm00005994","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"65","Carex_canescens_ssp_disjuncta|NFL|spm00001496","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"66","Carex_lapponica|ASK|spm00001641","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"67","Carex_arctiformis|BRC|spm00001851","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"68","Carex_traiziscana|JAP|spm00006095","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"69","Carex_bonanzensis|ASK|spm00001820","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"70","Carex_tenuiflora|MAN|spm00001313","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"71","Carex_loliacea|ASK|spm00001650","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"72","Carex_marina_ssp_marina|MAN|spm00001746","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"73","Carex_heleonastes|ABT|spm00001954","0.61620072818182","0.142512582352941","0.473688145828879","1.16407755474176"
"74","Carex_mackenziei|ASK|spm00001657","0.61620072818182","0.142512582352941","0.473688145828879","4.02744108752087"
"75","Carex_lachenalii_ssp_lachenalii|ASK|spm00001640","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"76","Carex_nemurensis|SAK|spm00006074","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"77","Carex_glareosa_ssp_glareosa|MAN|spm00001756","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"78","Carex_ursina|YUK|spm00001975","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"79","Carex_trisperma_var_trisperma|GNL|spm00006097","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"80","Carex_brunnescens_ssp_sphaerostachya|ONT|spm00005986","0.61620072818182","0.142512582352941","0.473688145828879","2.51413188075244"
"81","Carex_brunnescens_ssp_brunnescens|FIN|spm00005972","0.61620072818182","0.142512582352941","0.473688145828879","2.51413188075244"
"82","Carex_lucennoiberica|SPA|spm00006015","0.61620072818182","0.142512582352941","0.473688145828879","0.443650855333225"
"83","Carex_furva|SPA|spm00006018","0.61620072818182","0.142512582352941","0.473688145828879","0.443650855333225"
"84","Carex_illota|CAL|spm00000961","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"85","Carex_arcta|ASK|spm00000710","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"86","Carex_appropinquata|GER|spm00002248","0.61620072818182","0.142512582352941","0.473688145828879","0.0683320820294712"
"87","Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306","0.61620072818182","0.142512582352941","0.473688145828879","1.43621711260924"
"88","Carex_secta|NZ|NCBI_Waterway_3650","0.61620072818182","0.142512582352941","0.473688145828879","1.43621711260924"
"89","Carex_tenuiculmis|NZS|NCBI_AK_311164","0.61620072818182","0.142512582352941","0.473688145828879","1.43621711260924"
"90","Carex_appressa_var_appressa|NSW|spm00002189","0.61620072818182","0.142512582352941","0.473688145828879","1.43621711260924"
"91","Carex_leptopoda|BRC|spm00001399","0.61620072818182","0.142512582352941","0.473688145828879","0.023533274302457"
"92","Carex_bolanderi|CAL|spm00001414","0.61620072818182","0.142512582352941","0.473688145828879","0.023533274302457"
"93","Carex_infirminervia|CAL|spm00001398","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"94","Carex_deweyana_var_deweyana|MAN|spm00001039","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"95","Carex_glomerabilis|CPP|spm00000194","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"96","Carex_leersii|NET|spm00004394","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"97","Carex_pairae|SPA|spm00004403","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"98","Carex_muricata_ssp_muricata|POL|spm00004400","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"99","Carex_paniculata_ssp_calderae|CNY|NCBI_JACA_8893","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"100","Carex_canariensis|CNY|spm00002291","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"101","Carex_otomana|IRN|spm00004583","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"102","Carex_divulsa|NET|spm00004392","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"103","Carex_muricata_ssp_ashokae|IRN|spm00004581","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"104","Carex_vulpina|GER|NCBI_HMH_2086","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"105","Carex_otrubae|SPA|spm00000559","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"106","Carex_spicata_ssp_spicata|BUL|spm00001272","0.61620072818182","0.142512582352941","0.473688145828879","6.06996680768671"
"107","Carex_paniculata_ssp_lusitanica|SPA|spm00002563","0.61620072818182","0.142512582352941","0.473688145828879","0.19580441577285"
"108","Carex_paniculata_ssp_paniculata|GRC|spm00006108","0.61620072818182","0.142512582352941","0.473688145828879","1.49524049582439"
"109","Carex_duriuscula|ASK|spm00001653","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"110","Carex_stenophylla|HUN|spm00002178","0.61620072818182","0.142512582352941","0.473688145828879","0.0788531839228069"
"111","Carex_colchica|UKR|spm00002173","0.61620072818182","0.142512582352941","0.473688145828879","0.239150342151887"
"112","Carex_praecox|HUN|spm00002176","0.61620072818182","0.142512582352941","0.473688145828879","1.78425134914199"
"113","Carex_brizoides|GER|spm00005239","0.61620072818182","0.142512582352941","0.473688145828879","0.239150342151887"
"114","Carex_arenaria|DEL|spm00000733","0.61620072818182","0.142512582352941","0.473688145828879","2.42829436798841"
"115","Carex_pseudobrizoides|POL|spm00002177","0.61620072818182","0.142512582352941","0.473688145828879","2.42829436798841"
"116","Carex_remota|YUG|spm00006118","0.61620072818182","0.142512582352941","0.473688145828879","2.42829436798841"
"117","Carex_rochebrunii|CHT|spm00006409","0.61620072818182","0.142512582352941","0.473688145828879","2.42829436798841"
"118","Carex_planata|JAP|spm00005429","0.61620072818182","0.142512582352941","0.473688145828879","2.42829436798841"
"119","Carex_davalliana|FIN|spm00003596","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"120","Carex_dioica|SWE|spm00004523","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"121","Carex_parallela|KHA|spm00006471","0.61620072818182","0.142512582352941","0.473688145828879","0.504958503390398"
"122","Carex_gynocrates|ASK|spm00001630","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"123","Carex_cusickii|BRC|spm00002004","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"124","Carex_diandra|CAL|spm00000840","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"125","Carex_prairea|BRC|spm00001951","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"126","Carex_simulata|CAL|spm00001284","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"127","Carex_conjuncta|DEL|spm00000784","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"128","Carex_alopecoidea|ILL|spm00001728","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"129","Carex_aggregata|KTY|spm00000685","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"130","Carex_gravida|TEN|spm00000970","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"131","Carex_mesochorea|ALA|spm00001097","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"132","Carex_leavenworthii|KTY|spm00005410","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"133","Carex_sparganioides|DEL|spm00001289","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"134","Carex_cephaloidea|MAI|spm00000804","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"135","Carex_vulpinoidea|CAL|spm00001351","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"136","Carex_densa|ORE|spm00001669","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"137","Carex_annectens|ALA|spm00000730","0.61620072818182","0.142512582352941","0.473688145828879","0.088226454868118"
"138","Carex_cephalophora|MRY|spm00000828","0.61620072818182","0.142512582352941","0.473688145828879","3.59546359590078"
"139","Carex_muehlenbergii_var_muehlenbergii|WIS|spm00002520","0.61620072818182","0.142512582352941","0.473688145828879","0.079146785262107"
"140","Carex_cruscorvi|FLA|spm00000822","0.61620072818182","0.142512582352941","0.473688145828879","1.68444679003441"
"141","Carex_conferta|ETH|spm00000184","0.61620072818182","0.142512582352941","0.473688145828879","1.68444679003441"
"142","Carex_nervina|CAL|spm00001840","0.61620072818182","0.142512582352941","0.473688145828879","1.51778265156713"
"143","Carex_laevivaginata|ALA|spm00000993","0.61620072818182","0.142512582352941","0.473688145828879","1.68444679003441"
"144","Carex_stipata_var_stipata|MAN|spm00001253","0.61620072818182","0.142512582352941","0.473688145828879","1.68444679003441"
"145","Carex_decomposita|DEL|spm00000836","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"146","Carex_vernacula|CAL|spm00005382","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"147","Carex_praegracilis|CAL|spm00001157","0.61620072818182","0.142512582352941","0.473688145828879","1.13230189133532"
"148","Carex_pansa|CAL|spm00001964","0.61620072818182","0.142512582352941","0.473688145828879","1.13230189133532"
"149","Carex_divisa|MRY|spm00002064","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"150","Carex_neurocarpa|PRM|spm00006483","0.61620072818182","0.142512582352941","0.473688145828879","0.824832463325436"
"151","Carex_leiorhyncha|KOR|spm00002471","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"152","Carex_nubigena|CHC|spm00003362","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"153","Carex_albata|JAP|spm00005254","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"154","Carex_kobomugi|VRG|spm00000979","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"155","Carex_macrocephala|ASK|spm00001434","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"156","Carex_retroflexa|DEL|spm00001190","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"157","Carex_rosea|MAI|spm00001214","0.61620072818182","0.142512582352941","0.473688145828879","0.542385637813966"
"158","Carex_radiata|MIC|spm00001198","0.61620072818182","0.142512582352941","0.473688145828879","3.1008522233728"
"159","Carex_appalachica|MAS|spm00000721","0.61620072818182","0.142512582352941","0.473688145828879","3.1008522233728"
"160","Carex_socialis|ALA|spm00001288","0.61620072818182","0.142512582352941","0.473688145828879","3.1008522233728"
"161","Carex_disperma|ASK|spm00001652","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"162","Carex_siccata|ONT|spm00002070","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"163","Carex_pseudofoetida_ssp_pseudofoetida|CHQ|spm00005820","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"164","Carex_enervis||NCBI_Ho_2089","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"165","Carex_maritima|YUK|spm00002500","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"166","Carex_reptabunda|CHX|spm00006415","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"167","Carex_hookeriana|MAN|spm00005409","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"168","Carex_hoodii|CAL|spm00001930","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"169","Carex_sartwellii|BRC|spm00001982","0.61620072818182","0.142512582352941","0.473688145828879","0.624049467992619"
"170","Carex_lithophila|KOR|spm00000328","0.61620072818182","0.142512582352941","0.473688145828879","0.624049467992619"
"171","Carex_disticha|ONT|spm00005395","0.61620072818182","0.142512582352941","0.473688145828879","0.624049467992619"
"172","Carex_paxii|JAP|spm00006668","0.61620072818182","0.142512582352941","0.473688145828879","0.546317518685836"
"173","Carex_curaica|KRA|spm00002337","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"174","Carex_pseudocuraica|CH|spm00002605","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"175","Carex_chordorrhiza|BRC|spm00001925","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"176","Carex_foenea|BRC|spm00002000","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"177","Carex_praticola|COL|spm00001163","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"178","Carex_phaeocephala|NEV|spm00001193","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"179","Carex_davyi|CAL|spm00001459","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"180","Carex_argyrantha|MRY|spm00000734","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"181","Carex_integra|CAL|spm00000977","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"182","Carex_abrupta|CAL|spm00002224","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"183","Carex_mariposana|ARI|spm00001884","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"184","Carex_microptera|COL|spm00001880","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"185","Carex_ebenea|ARI|spm00001870","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"186","Carex_haydeniana|UTA|spm00002432","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"187","Carex_peucophila|MXC|spm00002576","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"188","Carex_multicostata|CAL|spm00001093","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"189","Carex_fracta|CAL|spm00000896","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"190","Carex_bohemica|FIN|spm00002276","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"191","Carex_adusta|ABT|spm00002072","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"192","Carex_athrostachya|CAL|spm00000727","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"193","Carex_leporinella|WAS|spm00001613","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"194","Carex_sychnocephala|ONT|spm00001900","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"195","Carex_petasata|UTA|spm00001192","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"196","Carex_xerantica|ONT|spm00001913","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"197","Carex_feta|CAL|spm00000893","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"198","Carex_leporina|WIS|spm00001780","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"199","Carex_cumulata|ILL|spm00000871","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"200","Carex_tribuloides_var_sangamonensis|MSI|spm00002714","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"201","Carex_projecta|MAN|spm00001176","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"202","Carex_bebbii|MAN|spm00000745","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"203","Carex_cristatella|KTY|spm00000800","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"204","Carex_tribuloides_var_tribuloides|SCA|spm00001323","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"205","Carex_crawfordii|ILL|spm00002161","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"206","Carex_opaca|OKL|spm00001133","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"207","Carex_bicknellii|INI|spm00000744","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"208","Carex_merrittfernaldii|MAN|spm00001051","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"209","Carex_muskingumensis|MIC|spm00001115","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"210","Carex_shinnersii|TEN|spm00001225","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"211","Carex_missouriensis|ILL|spm00001067","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"212","Carex_reniformis|GEO|spm00001187","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"213","Carex_brevior|BRC|spm00001823","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"214","Carex_molestiformis|ARK|spm00001073","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"215","Carex_molesta|DEL|spm00001070","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"216","Carex_hyalina|MSI|spm00000912","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"217","Carex_oronensis|MAI|spm00001898","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"218","Carex_tenera|MAN|spm00001750","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"219","Carex_echinodes|WIS|spm00002699","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"220","Carex_normalis|ALA|spm00001059","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"221","Carex_silicea|DEL|spm00001232","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"222","Carex_festucacea|TEX|spm00000892","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"223","Carex_tincta|MAI|spm00001342","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"224","Carex_tetrastachya|TEX|spm00001269","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"225","Carex_longii|ARK|spm00001001","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"226","Carex_vexans|FLA|spm00001366","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"227","Carex_alata|ALA|spm00000687","1.59147660853396","0.284215483529412","1.30726112500454","0.389635066254115"
"228","Carex_suberecta|ARK|spm00001559","1.59147660853396","0.284215483529412","1.30726112500454","0.805672394686222"
"229","Carex_albolutescens|OKL|spm00000694","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"230","Carex_waponahkikensis|MAI|spm00002632","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"231","Carex_scoparia|MAI|spm00001255","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"232","Carex_ozarkana|ARK|spm00002557","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"233","Carex_straminea|DEL|spm00001252","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"234","Carex_hormathodes|NSC|spm00002114","1.59147660853396","0.284215483529412","1.30726112500454","90.3719412173807"
"235","Carex_harfordii|CAL|spm00000965","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"236","Carex_preslii|ORE|spm00001174","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"237","Carex_subbracteata|CAL|spm00001955","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"238","Carex_gracilior|CAL|spm00001692","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"239","Carex_pachystachya|ASK|spm00001864","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"240","Carex_macloviana||spm00002163","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"241","Carex_subfusca|CAL|spm00001868","1.59147660853396","0.284215483529412","1.30726112500454","1.33786499617422"
"242","Carex_roraimensis||NCBI_Reznicek_3159","0.61620072818182","0.142512582352941","0.473688145828879","90.3719412173807"
"243","Carex_muelleri|NZ|NCBI_AUTHOR_Gardner_301","0.61620072818182","0.142512582352941","0.473688145828879","1.20330585069901"
"244","Carex_trachycarpa||spm00002713","0.61620072818182","0.142512582352941","0.473688145828879","1.20330585069901"
"245","Carex_kirkii||spm00004417","0.61620072818182","0.142512582352941","0.473688145828879","1.20330585069901"
